PFco_Code,tahun,bulan,stok_awal,stok_masuk,penjualan,stok_akhir,safety_stock,status_stok
460,2023,10,1272.14,37.13,121.3,1187.97,122.94,overstock
460,2023,11,1187.97,102.16,250.9,1039.23,122.94,overstock
460,2023,12,1039.23,1368.82,989.7,1418.35,122.94,overstock
460,2024,1,1418.35,1162.91,1547.0,1034.26,122.94,overstock
460,2024,2,1034.26,240.63,221.6,1053.29,122.94,overstock
460,2024,3,1053.29,416.84,370.3,1099.83,122.94,overstock
460,2024,4,1099.83,448.53,311.7,1236.66,122.94,overstock
460,2024,5,1236.66,66.41,31.0,1272.07,122.94,overstock
460,2024,6,1272.07,180.49,121.9,1330.66,122.94,overstock
460,2024,7,1330.66,155.08,246.3,1239.44,122.94,overstock
463,2022,12,403.36,356.2,356.8,402.76,100.91,normal
464,2022,12,348.15,414.19,347.3,415.04,101.62,normal
465,2022,12,350.16,359.94,358.2,351.9,93.73,normal
466,2022,3,35.05,4.34,6.0,33.39,9.21,normal
466,2022,4,33.39,6.21,0.0,35.91,9.21,normal
466,2022,5,35.91,0.0,0.0,32.67,9.21,normal
466,2022,6,32.67,0.0,0.0,28.95,9.21,normal
466,2022,7,28.95,0.0,0.0,26.44,9.21,normal
466,2022,8,26.44,0.0,0.0,22.95,9.21,normal
466,2022,9,22.95,0.0,0.0,21.41,9.21,normal
466,2022,10,21.41,0.0,0.0,19.73,9.21,normal
466,2022,11,19.73,0.0,0.0,17.06,9.21,normal
466,2022,12,17.06,2.01,0.0,17.75,9.21,normal
466,2023,1,17.75,0.0,0.0,16.45,9.21,normal
466,2023,2,16.45,0.0,0.0,14.7,9.21,normal
466,2023,3,14.7,3.74,0.0,17.11,9.21,normal
466,2023,4,17.11,4.95,0.0,20.0,9.21,normal
466,2023,5,20.0,0.0,0.0,17.54,9.21,normal
466,2023,6,17.54,6.31,0.0,21.54,9.21,normal
466,2023,7,21.54,0.0,0.0,20.43,9.21,normal
466,2023,8,20.43,0.0,0.0,17.75,9.21,normal
466,2023,9,17.75,0.0,0.0,16.7,9.21,normal
466,2023,10,16.7,0.0,0.0,14.26,9.21,normal
466,2023,11,14.26,0.0,0.0,12.73,9.21,normal
466,2023,12,12.73,0.0,0.0,11.53,9.21,normal
466,2024,1,11.53,0.0,0.0,10.4,9.21,normal
466,2024,2,10.4,0.0,0.0,9.8,9.21,normal
466,2024,3,9.8,0.0,0.0,8.64,9.21,understock
466,2024,4,8.64,0.0,0.0,7.7,9.21,understock
466,2024,5,7.7,0.0,0.0,6.59,9.21,understock
466,2024,6,6.59,3.61,0.0,9.86,9.21,normal
466,2024,7,9.86,61.42,59.4,11.88,9.21,normal
468,2021,1,800.33,367.7,379.71,788.32,220.23,normal
468,2021,2,788.32,657.03,541.76,903.59,220.23,normal
468,2021,3,903.59,878.44,604.71,1177.32,220.23,overstock
468,2021,4,1177.32,331.29,554.63,953.98,220.23,normal
468,2021,5,953.98,666.54,559.58,1060.94,220.23,overstock
468,2021,6,1060.94,156.23,179.85,1037.32,220.23,overstock
468,2021,7,1037.32,161.63,178.67,1020.28,220.23,overstock
468,2021,8,1020.28,1059.7,1606.1,473.88,220.23,normal
468,2021,9,473.88,69.8,122.72,420.96,220.23,normal
468,2021,10,420.96,876.92,905.39,392.49,220.23,normal
468,2021,11,392.49,315.15,374.67,332.97,220.23,normal
468,2021,12,332.97,753.38,676.82,409.53,220.23,normal
468,2022,1,409.53,593.66,607.91,395.28,220.23,normal
468,2022,2,395.28,2375.37,2355.43,415.22,220.23,normal
468,2022,3,415.22,816.44,740.66,491.0,220.23,normal
468,2022,4,491.0,672.6,680.54,483.06,220.23,normal
468,2022,5,483.06,494.47,549.12,428.41,220.23,normal
468,2022,6,428.41,572.81,557.95,443.27,220.23,normal
468,2022,7,443.27,108.79,123.5,428.56,220.23,normal
468,2022,8,428.56,311.55,365.08,375.03,220.23,normal
468,2022,9,375.03,1847.16,1837.19,385.0,220.23,normal
468,2022,10,385.0,357.26,318.3,423.96,220.23,normal
468,2022,11,423.96,404.31,670.3,157.97,220.23,understock
468,2022,12,157.97,525.53,488.0,195.5,220.23,understock
468,2023,1,195.5,591.81,560.28,227.03,220.23,normal
468,2023,2,227.03,1194.72,722.88,698.87,220.23,normal
468,2023,3,698.87,1736.64,1038.51,1397.0,220.23,overstock
468,2023,4,1397.0,950.15,862.93,1484.22,220.23,overstock
468,2023,5,1484.22,193.2,185.18,1492.24,220.23,overstock
468,2023,6,1492.24,111.63,269.7,1334.17,220.23,overstock
468,2023,7,1334.17,202.72,182.9,1353.99,220.23,overstock
468,2023,8,1353.99,169.2,180.92,1342.27,220.23,overstock
468,2023,9,1342.27,633.75,549.64,1426.38,220.23,overstock
468,2023,10,1426.38,62.3,184.26,1304.42,220.23,overstock
468,2023,11,1304.42,443.42,302.95,1444.89,220.23,overstock
468,2023,12,1444.89,1362.18,853.8,1953.27,220.23,overstock
468,2024,1,1953.27,983.59,987.26,1949.6,220.23,overstock
468,2024,2,1949.6,623.63,1091.44,1481.79,220.23,overstock
468,2024,3,1481.79,401.31,729.1,1154.0,220.23,overstock
468,2024,4,1154.0,929.79,669.7,1414.09,220.23,overstock
468,2024,5,1414.09,675.33,609.9,1479.52,220.23,overstock
468,2024,6,1479.52,641.29,1518.6,602.21,220.23,normal
469,2022,3,719.65,1016.27,641.3,1094.62,214.0,overstock
469,2022,4,1094.62,0.0,0.0,1031.32,214.0,overstock
469,2022,5,1031.32,0.0,0.0,893.59,214.0,normal
469,2022,6,893.59,0.0,0.0,772.57,214.0,normal
469,2022,7,772.57,0.0,0.0,693.76,214.0,normal
469,2022,8,693.76,0.0,0.0,629.99,214.0,normal
469,2022,9,629.99,546.63,569.3,607.32,214.0,normal
469,2022,10,607.32,0.0,0.0,544.69,214.0,normal
469,2022,11,544.69,0.0,0.0,474.35,214.0,normal
469,2022,12,474.35,0.0,0.0,413.6,214.0,normal
469,2023,1,413.6,0.0,0.0,390.85,214.0,normal
469,2023,2,390.85,0.0,0.0,368.35,214.0,normal
469,2023,3,368.35,393.47,349.6,412.22,214.0,normal
469,2023,4,412.22,0.0,0.0,391.12,214.0,normal
469,2023,5,391.12,0.0,0.0,348.95,214.0,normal
469,2023,6,348.95,0.0,0.0,312.84,214.0,normal
469,2023,7,312.84,0.0,0.0,268.65,214.0,normal
469,2023,8,268.65,961.02,950.6,279.07,214.0,normal
469,2023,9,279.07,0.0,0.0,238.63,214.0,normal
469,2023,10,238.63,0.0,0.0,221.08,214.0,normal
469,2023,11,221.08,0.0,12.0,209.08,214.0,understock
469,2023,12,209.08,93.64,0.0,286.12,214.0,normal
469,2024,1,286.12,0.0,0.0,263.2,214.0,normal
469,2024,2,263.2,0.0,0.0,239.32,214.0,normal
469,2024,3,239.32,0.0,0.0,214.56,214.0,normal
469,2024,4,214.56,0.0,0.0,192.92,214.0,understock
469,2024,5,192.92,0.0,0.0,170.33,214.0,understock
469,2024,6,170.33,0.0,0.0,159.93,214.0,understock
469,2024,7,159.93,998.14,1148.26,9.81,214.0,understock
470,2022,3,2362.08,772.67,743.9,2390.85,734.13,normal
470,2022,4,2390.85,0.0,0.0,2175.28,734.13,normal
470,2022,5,2175.28,0.0,0.0,1897.46,734.13,normal
470,2022,6,1897.46,0.0,0.0,1642.4,734.13,normal
470,2022,7,1642.4,0.0,0.0,1424.18,734.13,normal
470,2022,8,1424.18,0.0,0.0,1326.07,734.13,normal
470,2022,9,1326.07,986.5,1846.78,465.79,734.13,understock
470,2022,10,465.79,0.0,0.0,428.7,734.13,understock
470,2022,11,428.7,0.0,0.0,397.41,734.13,understock
470,2022,12,397.41,398.54,0.0,769.28,734.13,normal
470,2023,1,769.28,216.97,0.0,918.56,734.13,normal
470,2023,2,918.56,0.0,0.0,868.54,734.13,normal
470,2023,3,868.54,7206.07,4598.92,3475.69,734.13,normal
470,2023,4,3475.69,0.0,0.0,3084.24,734.13,normal
470,2023,5,3084.24,198.5,0.0,2863.46,734.13,normal
470,2023,6,2863.46,0.0,0.0,2611.42,734.13,normal
470,2023,7,2611.42,0.0,0.0,2307.67,734.13,normal
470,2023,8,2307.67,4677.98,4449.92,2535.73,734.13,normal
470,2023,9,2535.73,406.3,0.0,2691.75,734.13,normal
470,2023,10,2691.75,0.0,0.0,2300.2,734.13,normal
470,2023,11,2300.2,0.0,12.0,2288.2,734.13,normal
470,2023,12,2288.2,0.0,0.0,2015.93,734.13,normal
470,2024,1,2015.93,0.0,0.0,1873.41,734.13,normal
470,2024,2,1873.41,0.0,0.0,1627.02,734.13,normal
470,2024,3,1627.02,0.0,0.0,1402.45,734.13,normal
470,2024,4,1402.45,0.0,0.0,1317.47,734.13,normal
470,2024,5,1317.47,237.38,0.0,1408.06,734.13,normal
470,2024,6,1408.06,0.0,0.0,1211.04,734.13,normal
470,2024,7,1211.04,1442.53,3551.7,0.0,734.13,stockout
471,2022,3,2078.59,700.15,691.7,2087.04,557.51,normal
471,2022,4,2087.04,0.0,0.0,1847.64,557.51,normal
471,2022,5,1847.64,0.0,0.0,1663.74,557.51,normal
471,2022,6,1663.74,0.0,0.0,1421.5,557.51,normal
471,2022,7,1421.5,0.0,0.0,1276.98,557.51,normal
471,2022,8,1276.98,0.0,0.0,1142.02,557.51,normal
471,2022,9,1142.02,789.54,562.91,1368.65,557.51,normal
471,2022,10,1368.65,0.0,0.0,1288.1,557.51,normal
471,2022,11,1288.1,0.0,0.0,1186.57,557.51,normal
471,2022,12,1186.57,0.0,0.0,1062.63,557.51,normal
471,2023,1,1062.63,0.0,0.0,1001.44,557.51,normal
471,2023,2,1001.44,0.0,0.0,888.9,557.51,normal
471,2023,3,888.9,5879.99,5762.46,1006.43,557.51,normal
471,2023,4,1006.43,0.0,0.0,923.67,557.51,normal
471,2023,5,923.67,0.0,0.0,790.74,557.51,normal
471,2023,6,790.74,0.0,0.0,745.29,557.51,normal
471,2023,7,745.29,0.0,0.0,641.63,557.51,normal
471,2023,8,641.63,6991.34,5980.01,1652.96,557.51,normal
471,2023,9,1652.96,0.0,0.0,1557.37,557.51,normal
471,2023,10,1557.37,0.0,0.0,1422.95,557.51,normal
471,2023,11,1422.95,165.44,11.4,1576.99,557.51,normal
471,2023,12,1576.99,0.0,0.0,1492.81,557.51,normal
471,2024,1,1492.81,0.0,0.0,1390.29,557.51,normal
471,2024,2,1390.29,0.0,0.0,1272.4,557.51,normal
471,2024,3,1272.4,0.0,0.0,1166.26,557.51,normal
471,2024,4,1166.26,175.72,0.0,1279.77,557.51,normal
471,2024,5,1279.77,0.0,0.0,1093.63,557.51,normal
471,2024,6,1093.63,469.45,0.0,1428.2,557.51,normal
471,2024,7,1428.2,977.33,1666.3,739.23,557.51,normal
472,2022,3,1640.18,792.68,674.34,1758.52,622.68,normal
472,2022,4,1758.52,295.2,0.0,1871.88,622.68,normal
472,2022,5,1871.88,0.0,0.0,1714.59,622.68,normal
472,2022,6,1714.59,0.0,0.0,1476.09,622.68,normal
472,2022,7,1476.09,0.0,0.0,1280.55,622.68,normal
472,2022,8,1280.55,0.0,0.0,1203.41,622.68,normal
472,2022,9,1203.41,1556.39,1685.5,1074.3,622.68,normal
472,2022,10,1074.3,0.0,0.0,984.36,622.68,normal
472,2022,11,984.36,0.0,0.0,862.02,622.68,normal
472,2022,12,862.02,159.83,0.0,955.11,622.68,normal
472,2023,1,955.11,0.0,0.0,893.55,622.68,normal
472,2023,2,893.55,368.16,0.0,1145.17,622.68,normal
472,2023,3,1145.17,4053.14,3978.78,1219.53,622.68,normal
472,2023,4,1219.53,0.0,0.0,1142.96,622.68,normal
472,2023,5,1142.96,0.0,0.0,1040.45,622.68,normal
472,2023,6,1040.45,0.0,0.0,949.36,622.68,normal
472,2023,7,949.36,0.0,0.0,869.32,622.68,normal
472,2023,8,869.32,3324.41,3359.32,834.41,622.68,normal
472,2023,9,834.41,318.78,0.0,1097.21,622.68,normal
472,2023,10,1097.21,284.53,0.0,1241.96,622.68,normal
472,2023,11,1241.96,55.14,11.31,1285.79,622.68,normal
472,2023,12,1285.79,0.0,0.0,1189.84,622.68,normal
472,2024,1,1189.84,0.0,0.0,1117.93,622.68,normal
472,2024,2,1117.93,0.0,0.0,965.86,622.68,normal
472,2024,3,965.86,0.0,0.0,826.9,622.68,normal
472,2024,4,826.9,0.0,0.0,769.81,622.68,normal
472,2024,5,769.81,0.0,0.0,725.82,622.68,normal
472,2024,6,725.82,0.0,0.0,635.7,622.68,normal
472,2024,7,635.7,1742.36,1821.54,556.52,622.68,understock
473,2021,8,51.63,58.88,58.48,52.03,12.08,normal
473,2021,9,52.03,6.25,0.0,54.19,12.08,normal
473,2021,10,54.19,0.0,0.0,46.41,12.08,normal
473,2021,11,46.41,4.83,0.0,48.82,12.08,normal
473,2021,12,48.82,0.0,0.0,43.93,12.08,normal
473,2022,1,43.93,0.0,0.0,41.15,12.08,normal
473,2022,2,41.15,0.0,0.0,36.33,12.08,normal
473,2022,3,36.33,31.83,56.15,12.01,12.08,understock
473,2022,4,12.01,0.0,0.0,11.17,12.08,understock
473,2022,5,11.17,0.0,0.0,10.43,12.08,understock
473,2022,6,10.43,0.0,0.0,9.67,12.08,understock
473,2022,7,9.67,0.0,0.0,8.64,12.08,understock
473,2022,8,8.64,0.0,0.0,8.04,12.08,understock
473,2022,9,8.04,0.0,0.0,6.98,12.08,understock
473,2022,10,6.98,0.0,0.0,6.45,12.08,understock
473,2022,11,6.45,0.0,0.0,6.1,12.08,understock
473,2022,12,6.1,0.0,0.0,5.34,12.08,understock
473,2023,1,5.34,3.46,0.0,8.16,12.08,understock
473,2023,2,8.16,0.0,0.0,7.38,12.08,understock
473,2023,3,7.38,0.0,0.0,6.72,12.08,understock
473,2023,4,6.72,0.0,0.0,6.12,12.08,understock
473,2023,5,6.12,0.0,0.0,5.23,12.08,understock
473,2023,6,5.23,5.27,0.0,10.07,12.08,understock
473,2023,7,10.07,0.0,0.0,9.54,12.08,understock
473,2023,8,9.54,0.0,0.0,8.28,12.08,understock
473,2023,9,8.28,0.0,0.0,7.49,12.08,understock
473,2023,10,7.49,0.0,0.0,6.89,12.08,understock
473,2023,11,6.89,11.76,10.68,7.97,12.08,understock
474,2023,6,121.89,104.87,99.64,127.12,25.81,normal
475,2021,8,199.9,91.46,86.1,205.26,40.03,normal
475,2021,9,205.26,0.0,0.0,178.58,40.03,normal
475,2021,10,178.58,104.9,107.63,175.85,40.03,normal
475,2021,11,175.85,20.07,0.0,180.93,40.03,normal
475,2021,12,180.93,73.68,162.81,91.8,40.03,normal
475,2022,1,91.8,114.06,108.67,97.19,40.03,normal
475,2022,2,97.19,160.97,172.91,85.25,40.03,normal
475,2022,3,85.25,0.0,0.0,74.42,40.03,normal
475,2022,4,74.42,291.71,273.0,93.13,40.03,normal
475,2022,5,93.13,0.0,0.0,87.19,40.03,normal
475,2022,6,87.19,0.0,0.0,75.67,40.03,normal
475,2022,7,75.67,0.0,0.0,70.48,40.03,normal
475,2022,8,70.48,12.07,0.0,73.75,40.03,normal
475,2022,9,73.75,299.57,270.51,102.81,40.03,normal
475,2022,10,102.81,0.0,0.0,97.48,40.03,normal
475,2022,11,97.48,83.21,71.51,109.18,40.03,normal
475,2022,12,109.18,599.92,658.02,51.08,40.03,normal
475,2023,1,51.08,295.3,271.41,74.97,40.03,normal
475,2023,2,74.97,106.98,218.54,0.0,40.03,stockout
475,2023,3,0.0,62.58,58.7,3.88,40.03,understock
475,2023,4,3.88,0.0,0.0,3.58,40.03,understock
475,2023,5,3.58,0.0,0.0,3.05,40.03,understock
475,2023,6,3.05,110.73,107.29,6.49,40.03,understock
475,2023,7,6.49,0.0,0.0,5.67,40.03,understock
475,2023,8,5.67,0.0,0.0,5.28,40.03,understock
475,2023,9,5.28,0.0,0.0,4.84,40.03,understock
475,2023,10,4.84,59.8,57.78,6.86,40.03,understock
475,2023,11,6.86,0.0,0.0,6.2,40.03,understock
475,2023,12,6.2,0.0,0.0,5.27,40.03,understock
475,2024,1,5.27,50.42,54.09,1.6,40.03,understock
475,2024,2,1.6,73.26,111.95,0.0,40.03,stockout
475,2024,3,0.0,0.0,0.0,0.0,40.03,stockout
475,2024,4,0.0,13.93,0.0,13.93,40.03,understock
475,2024,5,13.93,104.3,110.11,8.12,40.03,understock
475,2024,6,8.12,174.72,169.82,13.02,40.03,understock
477,2022,3,1032.73,437.31,817.76,652.28,233.86,normal
478,2022,7,547.13,75.8,121.6,501.33,152.68,normal
478,2022,8,501.33,120.42,182.01,439.74,152.68,normal
478,2022,9,439.74,0.0,0.0,406.68,152.68,normal
478,2022,10,406.68,0.0,0.0,347.42,152.68,normal
478,2022,11,347.42,0.0,0.0,309.34,152.68,normal
478,2022,12,309.34,0.0,0.0,282.6,152.68,normal
478,2023,1,282.6,0.0,0.0,250.49,152.68,normal
478,2023,2,250.49,0.0,0.0,220.97,152.68,normal
478,2023,3,220.97,0.0,0.0,199.01,152.68,normal
478,2023,4,199.01,0.0,0.0,179.59,152.68,normal
478,2023,5,179.59,0.0,0.0,156.76,152.68,normal
478,2023,6,156.76,0.0,0.0,142.51,152.68,understock
478,2023,7,142.51,0.0,0.0,133.07,152.68,understock
478,2023,8,133.07,0.0,0.0,124.83,152.68,understock
478,2023,9,124.83,92.97,0.0,208.5,152.68,normal
478,2023,10,208.5,0.0,0.0,181.17,152.68,normal
478,2023,11,181.17,0.0,0.0,154.15,152.68,normal
478,2023,12,154.15,0.0,0.0,135.49,152.68,understock
478,2024,1,135.49,56.25,0.0,173.48,152.68,normal
478,2024,2,173.48,0.0,0.0,154.55,152.68,normal
478,2024,3,154.55,0.0,0.0,136.84,152.68,understock
478,2024,4,136.84,0.0,0.0,129.24,152.68,understock
478,2024,5,129.24,0.0,0.0,111.62,152.68,understock
478,2024,6,111.62,879.38,954.8,36.2,152.68,understock
478,2024,7,36.2,399.45,768.1,0.0,152.68,stockout
479,2022,7,496.17,1049.18,666.65,878.7,108.99,overstock
479,2022,8,878.7,251.33,256.0,874.03,108.99,overstock
479,2022,9,874.03,0.0,0.0,807.31,108.99,overstock
479,2022,10,807.31,0.0,0.0,718.58,108.99,overstock
479,2022,11,718.58,23.0,0.0,678.9,108.99,overstock
479,2022,12,678.9,0.0,0.0,607.29,108.99,overstock
479,2023,1,607.29,255.54,254.8,608.03,108.99,overstock
479,2023,2,608.03,978.66,861.38,725.31,108.99,overstock
479,2023,3,725.31,672.16,417.4,980.07,108.99,overstock
479,2023,4,980.07,491.95,510.5,961.52,108.99,overstock
479,2023,5,961.52,898.77,564.4,1295.89,108.99,overstock
479,2023,6,1295.89,234.07,512.0,1017.96,108.99,overstock
479,2023,7,1017.96,757.57,564.98,1210.55,108.99,overstock
479,2023,8,1210.55,416.63,417.2,1209.98,108.99,overstock
479,2023,9,1209.98,599.25,420.68,1388.55,108.99,overstock
479,2023,10,1388.55,75.15,52.0,1411.7,108.99,overstock
479,2023,11,1411.7,53.19,53.6,1411.29,108.99,overstock
479,2023,12,1411.29,0.0,0.0,1208.28,108.99,overstock
479,2024,1,1208.28,49.77,53.0,1205.05,108.99,overstock
479,2024,2,1205.05,343.06,311.7,1236.41,108.99,overstock
479,2024,3,1236.41,183.04,314.7,1104.75,108.99,overstock
479,2024,4,1104.75,305.88,265.3,1145.33,108.99,overstock
479,2024,5,1145.33,228.44,142.45,1231.32,108.99,overstock
479,2024,6,1231.32,555.5,523.1,1263.72,108.99,overstock
479,2024,7,1263.72,1064.19,672.6,1655.31,108.99,overstock
480,2021,1,1074.5,1615.8,1628.93,1061.37,286.91,normal
480,2021,2,1061.37,420.65,439.51,1042.51,286.91,normal
480,2021,3,1042.51,1367.18,1407.11,1002.58,286.91,normal
480,2021,4,1002.58,546.79,882.35,667.02,286.91,normal
480,2021,5,667.02,386.17,602.21,450.98,286.91,normal
480,2021,6,450.98,3121.72,2915.04,657.66,286.91,normal
480,2021,7,657.66,1895.3,4351.36,0.0,286.91,stockout
480,2021,8,0.0,236.04,629.11,0.0,286.91,stockout
480,2021,9,0.0,0.0,0.0,0.0,286.91,stockout
480,2021,10,0.0,0.0,0.0,0.0,286.91,stockout
480,2021,11,0.0,0.0,0.0,0.0,286.91,stockout
480,2021,12,0.0,0.0,0.0,0.0,286.91,stockout
480,2022,1,0.0,0.0,0.0,0.0,286.91,stockout
480,2022,2,0.0,97.69,108.82,0.0,286.91,stockout
480,2022,3,0.0,198.11,0.0,198.11,286.91,understock
480,2022,4,198.11,0.0,0.0,178.87,286.91,understock
480,2022,5,178.87,0.0,0.0,167.7,286.91,understock
480,2022,6,167.7,0.0,0.0,144.26,286.91,understock
480,2022,7,144.26,0.0,0.0,131.31,286.91,understock
480,2022,8,131.31,0.0,0.0,119.84,286.91,understock
480,2022,9,119.84,0.0,0.0,111.74,286.91,understock
480,2022,10,111.74,0.0,0.0,100.83,286.91,understock
480,2022,11,100.83,583.52,411.5,272.85,286.91,understock
480,2022,12,272.85,0.0,0.0,235.03,286.91,understock
480,2023,1,235.03,0.0,0.0,201.47,286.91,understock
480,2023,2,201.47,0.0,0.0,181.26,286.91,understock
480,2023,3,181.26,58.67,0.0,226.51,286.91,understock
480,2023,4,226.51,102.33,0.0,313.5,286.91,normal
480,2023,5,313.5,423.2,354.4,382.3,286.91,normal
480,2023,6,382.3,184.37,0.0,541.74,286.91,normal
480,2023,7,541.74,0.0,0.0,466.29,286.91,normal
480,2023,8,466.29,0.0,61.6,404.69,286.91,normal
482,2022,1,66.11,11.06,19.22,57.95,23.35,normal
482,2022,2,57.95,0.0,0.0,54.24,23.35,normal
482,2022,3,54.24,99.1,94.1,59.24,23.35,normal
482,2022,4,59.24,0.0,0.0,56.27,23.35,normal
482,2022,5,56.27,85.51,111.02,30.76,23.35,normal
482,2022,6,30.76,0.0,0.0,27.81,23.35,normal
482,2022,7,27.81,76.25,55.26,48.8,23.35,normal
484,2021,1,257.86,171.66,159.21,270.31,58.0,normal
484,2021,2,270.31,36.79,50.8,256.3,58.0,normal
484,2021,3,256.3,32.15,0.0,258.18,58.0,normal
484,2021,4,258.18,61.68,102.0,217.86,58.0,normal
484,2021,5,217.86,0.0,0.0,186.57,58.0,normal
484,2021,6,186.57,0.0,0.0,165.38,58.0,normal
484,2021,7,165.38,0.0,0.0,140.86,58.0,normal
484,2021,8,140.86,98.6,108.27,131.19,58.0,normal
484,2021,9,131.19,0.0,0.0,116.91,58.0,normal
484,2021,10,116.91,31.55,51.0,97.46,58.0,normal
484,2021,11,97.46,545.6,590.08,52.98,58.0,understock
484,2021,12,52.98,302.34,272.88,82.44,58.0,normal
484,2022,1,82.44,551.54,580.08,53.9,58.0,understock
484,2022,2,53.9,1337.28,824.08,567.1,58.0,overstock
484,2022,3,567.1,262.16,256.2,573.06,58.0,overstock
484,2022,4,573.06,121.04,101.3,592.8,58.0,overstock
484,2022,5,592.8,92.32,113.1,572.02,58.0,overstock
484,2022,6,572.02,0.0,0.0,528.48,58.0,overstock
484,2022,7,528.48,101.21,110.0,519.69,58.0,overstock
484,2022,8,519.69,0.0,0.0,480.04,58.0,overstock
484,2022,9,480.04,33.8,0.0,466.21,58.0,overstock
484,2022,10,466.21,16.45,0.0,454.57,58.0,overstock
484,2022,11,454.57,26.89,55.2,426.26,58.0,overstock
484,2022,12,426.26,22.0,56.2,392.06,58.0,overstock
484,2023,1,392.06,0.0,0.0,353.13,58.0,overstock
484,2023,2,353.13,0.0,0.0,314.26,58.0,normal
484,2023,3,314.26,128.58,166.64,276.2,58.0,normal
484,2023,4,276.2,92.55,111.16,257.59,58.0,normal
484,2023,5,257.59,57.36,55.6,259.35,58.0,normal
484,2023,6,259.35,77.93,159.0,178.28,58.0,normal
484,2023,7,178.28,0.0,0.0,152.88,58.0,normal
484,2023,8,152.88,0.0,0.0,135.68,58.0,normal
484,2023,9,135.68,0.0,0.0,118.26,58.0,normal
484,2023,10,118.26,63.65,51.9,130.01,58.0,normal
484,2023,11,130.01,431.18,446.16,115.03,58.0,normal
484,2023,12,115.03,550.76,509.74,156.05,58.0,normal
484,2024,1,156.05,73.44,67.81,161.68,58.0,normal
484,2024,2,161.68,543.36,359.36,345.68,58.0,overstock
484,2024,3,345.68,130.61,102.2,374.09,58.0,overstock
484,2024,4,374.09,511.04,508.86,376.27,58.0,overstock
484,2024,5,376.27,38.44,51.0,363.71,58.0,overstock
484,2024,6,363.71,27.57,0.0,364.28,58.0,overstock
484,2024,7,364.28,52.05,59.76,356.57,58.0,overstock
485,2021,10,358.39,327.67,555.7,130.36,90.53,normal
485,2021,11,130.36,350.51,353.4,127.47,90.53,normal
485,2021,12,127.47,605.21,354.2,378.48,90.53,normal
485,2022,1,378.48,0.0,0.0,354.4,90.53,normal
485,2022,2,354.4,0.0,0.0,326.0,90.53,normal
485,2022,3,326.0,56.45,0.0,358.75,90.53,normal
485,2022,4,358.75,0.0,0.0,315.07,90.53,normal
485,2022,5,315.07,96.82,203.3,208.59,90.53,normal
485,2022,6,208.59,0.0,0.0,191.79,90.53,normal
485,2022,7,191.79,0.0,0.0,179.14,90.53,normal
485,2022,8,179.14,0.0,0.0,156.06,90.53,normal
485,2022,9,156.06,0.0,0.0,147.81,90.53,normal
485,2022,10,147.81,0.0,0.0,125.99,90.53,normal
485,2022,11,125.99,406.63,453.1,79.52,90.53,understock
485,2022,12,79.52,402.27,553.8,0.0,90.53,stockout
485,2023,1,0.0,0.0,0.0,0.0,90.53,stockout
485,2023,2,0.0,46.76,0.0,46.76,90.53,understock
485,2023,3,46.76,0.0,0.0,43.2,90.53,understock
485,2023,4,43.2,219.04,200.0,62.24,90.53,understock
485,2023,5,62.24,132.87,204.8,0.0,90.53,stockout
485,2023,6,0.0,0.0,0.0,0.0,90.53,stockout
485,2023,7,0.0,0.0,0.0,0.0,90.53,stockout
485,2023,8,0.0,0.0,0.0,0.0,90.53,stockout
485,2023,9,0.0,0.0,0.0,0.0,90.53,stockout
485,2023,10,0.0,0.0,0.0,0.0,90.53,stockout
485,2023,11,0.0,90.3,102.4,0.0,90.53,stockout
485,2023,12,0.0,0.0,0.0,0.0,90.53,stockout
485,2024,1,0.0,0.0,0.0,0.0,90.53,stockout
485,2024,2,0.0,0.0,0.0,0.0,90.53,stockout
485,2024,3,0.0,0.0,0.0,0.0,90.53,stockout
485,2024,4,0.0,123.27,254.3,0.0,90.53,stockout
485,2024,5,0.0,0.0,0.0,0.0,90.53,stockout
485,2024,6,0.0,83.18,152.4,0.0,90.53,stockout
486,2021,1,331.38,40.23,55.0,316.61,130.27,normal
486,2021,2,316.61,0.0,0.0,299.45,130.27,normal
486,2021,3,299.45,115.91,114.0,301.36,130.27,normal
486,2021,4,301.36,0.0,0.0,272.69,130.27,normal
486,2021,5,272.69,0.0,0.0,247.27,130.27,normal
486,2021,6,247.27,0.0,0.0,232.71,130.27,normal
486,2021,7,232.71,0.0,0.0,209.9,130.27,normal
486,2021,8,209.9,0.0,0.0,181.98,130.27,normal
486,2021,9,181.98,93.5,113.38,162.1,130.27,normal
486,2021,10,162.1,0.0,0.0,140.56,130.27,normal
486,2021,11,140.56,1182.62,1291.87,31.31,130.27,understock
487,2021,9,140.14,23.63,55.04,108.73,43.59,normal
487,2021,10,108.73,0.0,0.0,95.93,43.59,normal
487,2021,11,95.93,0.0,0.0,81.75,43.59,normal
487,2021,12,81.75,0.0,0.0,74.73,43.59,normal
487,2022,1,74.73,305.64,274.96,105.41,43.59,normal
488,2021,11,396.1,2199.43,1905.91,689.62,110.19,overstock
